stratum,feature_family,feature_id,relative_day,n_success,n_control,success_mean,control_mean,success_median,control_median,median_difference,mean_difference,standardized_mean_difference,distribution_overlap,trimmed_mean_difference,outlier_dependence,market_direction_consistency,temporal_direction_consistency,classification,classification_reason,outcome_derived_feature_used
T10_GE_3,MOMENTUM,RAW_CLOSE_RETURN_5D,0,6306,6306,-0.06512211925154632,-0.02885388226750012,-0.048031189375837974,-0.021006568574725007,-0.027024620801112967,-0.0362682369840462,-0.4868997398968951,0.7751347922613385,-0.030094910425179946,0.8297869686474753,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,RAW_CLOSE_RETURN_20D,-20,6306,6306,0.03154018807802313,0.025514819304453294,0.0,-0.002255138257517975,0.002255138257517975,0.00602536877356984,0.038919345059261715,0.9654297494449731,0.004512799165252523,0.7489664674215173,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,RAW_CLOSE_RETURN_20D,-10,6306,6306,0.027504727699808728,0.02487974857174205,-0.0034662149173394848,-0.004333699561465288,0.0008674846441258034,0.0026249791280666783,0.016732174131810915,0.9785918173168411,0.001721721008569389,0.6558989327421634,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,RAW_CLOSE_RETURN_20D,-5,6306,6306,-7.528906204676419e-05,0.014468620051851837,-0.01845100890102486,-0.009092949273194009,-0.009358059627830852,-0.014543909113898601,-0.0988991157987627,0.9603552172534093,-0.010963338432294698,0.7538096082997245,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,RAW_CLOSE_RETURN_20D,-3,6306,6306,-0.01440942832241935,0.006739747965161819,-0.02552565313188543,-0.014091598939052239,-0.01143405419283319,-0.02114917628758117,-0.15096140972867325,0.9502061528702823,-0.015661054881685253,0.7405042479541603,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,RAW_CLOSE_RETURN_20D,-1,6306,6306,-0.045816710961792836,-0.008168245168475852,-0.044544434200505065,-0.018977337903989543,-0.02556709629651552,-0.03764846579331699,-0.2775995008242159,0.8912147161433558,-0.030542305557736103,0.8112496728394626,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,RAW_CLOSE_RETURN_20D,0,6306,6306,-0.0746379728514248,-0.020033453132250426,-0.06440035952747816,-0.0273134809518746,-0.03708687857560356,-0.05460451971917438,-0.4066428693133864,0.8422137646685697,-0.04378794486820851,0.8019106310870522,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,RSI14,-20,6306,6306,50.55033768521739,49.87728491195634,49.666417039027806,49.07257121602742,0.593845823000386,0.6730527732610554,0.057608365442544836,0.966698382492864,0.684462372146676,1.0169520122922,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,RSI14,-10,6306,6306,49.8990808631881,49.80671305343404,49.114924177177244,49.016607497524916,0.09831667965232782,0.09236780975405878,0.007992297150791377,0.9763717094830319,0.06719503761915036,0.7274724581871739,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,RSI14,-5,6306,6306,46.99565599758079,48.92000501739774,46.866922784306155,48.32678236868165,-1.4598595843754936,-1.924349019816951,-0.1676891160659452,0.9427529337139231,-1.6499753038022646,0.8574199829712879,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,RSI14,-3,6306,6306,46.06603783806184,48.27236962376114,45.84316625455563,47.77321252895486,-1.9300462743992242,-2.206331785699305,-0.1978650970753417,0.8972407231208374,-2.0722385128972007,0.9392234324541524,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,RSI14,-1,6306,6306,42.43913555074735,46.56457118772142,42.8765245575817,46.388952823229076,-3.5124282656473724,-4.125435636974068,-0.35773732773133193,0.8457025055502697,-3.838552167438273,0.9304598362983506,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,RSI14,0,6306,6306,38.92286533871869,45.157007580974195,39.61658733745705,44.88519949844383,-5.268612160986784,-6.234142242255508,-0.5527893673916398,0.7745004757373929,-5.699762168427668,0.9142817001823009,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_12_26_9,-20,6306,6306,3.3203628701305803,1.9950267724853668,0.0017471363214814056,-0.028024399062410398,0.029771535383891802,1.3253360976452135,0.05228008062336635,0.9797018712337459,0.21147540006593746,0.15956360084183602,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,MACD_12_26_9,-10,6306,6306,2.7520034557591786,1.6249633919106619,-0.030761681049992086,-0.052347327321919934,0.02158564627192785,1.1270400638485167,0.049624236892752874,0.9758959720900731,0.11503213619562427,0.10206570279571314,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,MACD_12_26_9,-5,6306,6306,1.3585115936944387,1.3656569964429939,-0.12072494790827334,-0.0750015964055645,-0.04572335150270884,-0.00714540274855513,-0.00034976314316364186,0.9876308277830639,-0.09680117372628612,13.54733625698849,0.5,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,MACD_12_26_9,-3,6306,6306,0.5820364282719356,1.2482999916341537,-0.1917814771253497,-0.10483548000068853,-0.08694599712466118,-0.6662635633622181,-0.03310017697859501,0.9888994608309548,-0.2370659782896997,0.35581411220114606,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_12_26_9,-1,6306,6306,-0.6634173155994265,0.9253792719838665,-0.2976065642289224,-0.15231914918840853,-0.14528741504051387,-1.588796587583293,-0.07973774286161542,0.9898509356168728,-0.42664133977986973,0.2685311279707812,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_12_26_9,0,6306,6306,-1.7705047205412443,0.5604929901016038,-0.44606806892006723,-0.19329278485913154,-0.2527752840609357,-2.330997710642848,-0.11591324550347605,0.8991436726926737,-0.5991790501065543,0.2570483219999865,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_SIGNAL_12_26_9,-20,6306,6306,3.1629787603713853,1.9985253920647081,0.029179307331936827,-0.015146005286714677,0.044325312618651504,1.1644533683066771,0.04763682471512749,0.982080558198541,0.2012169139527469,0.17279946061331095,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,MACD_SIGNAL_12_26_9,-10,6306,6306,2.974221265221159,1.7258017121018663,-0.025144940159118164,-0.050127715341727316,0.024982775182609152,1.2484195531192925,0.0550948746053207,0.9877894069140503,0.14627763484149242,0.11717025296183813,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,MACD_SIGNAL_12_26_9,-5,6306,6306,2.254713311433465,1.540171550241534,-0.050534998787299154,-0.051110651742905105,0.0005756529556059514,0.7145417611919309,0.034536386237245344,0.9828734538534729,0.05122233023690373,0.07168556551748562,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,MACD_SIGNAL_12_26_9,-3,6306,6306,1.7137038690871682,1.4452201791446713,-0.09218744447052907,-0.06462636587661591,-0.027561078593913158,0.26848368994249694,0.013459260361389891,0.9862036156041866,-0.04777828937788193,0.17795602179080205,0.5,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,MACD_SIGNAL_12_26_9,-1,6306,6306,0.9762990985689776,1.2929130641463447,-0.15709384273706137,-0.08431131093243704,-0.07278253180462432,-0.3166139655773671,-0.016367327760291837,0.9911195686647639,-0.1744675729946123,0.5510419373840911,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_SIGNAL_12_26_9,0,6306,6306,0.42693833474693316,1.1464290493373963,-0.21776939315597882,-0.11382260695480056,-0.10394678620117825,-0.7194907145904632,-0.03780023972585825,0.9879479860450368,-0.2650291866272387,0.3683566462398257,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_HISTOGRAM_12_26_9,-20,6306,6306,0.15738410975919534,-0.0034986195793413337,0.0035768536521863007,-0.003132638345649639,0.00670949199783594,0.16088272933853667,0.02590183633592898,0.9938154138915319,0.010088715250625012,0.06270850384068188,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,MACD_HISTOGRAM_12_26_9,-10,6306,6306,-0.22221780946198016,-0.10083832019120441,-0.013528903790268774,-0.002058104660776793,-0.011470799129491982,-0.12137948927077576,-0.01977245461809049,0.9941325721535045,-0.04499801421921558,0.37072172975479506,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_HISTOGRAM_12_26_9,-5,6306,6306,-0.8962017177390263,-0.17451455379854025,-0.052811673960017874,-0.016750835725604832,-0.03606083823441304,-0.721687163940486,-0.10092470512532538,0.9915953060577228,-0.13627179980270826,0.18882392068420648,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_HISTOGRAM_12_26_9,-3,6306,6306,-1.1316674408152325,-0.1969201875105174,-0.09458614394864205,-0.02505651309029969,-0.06952963085834236,-0.9347472533047151,-0.13226205517541134,0.9219790675547097,-0.18044200747636446,0.19303828584510724,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_HISTOGRAM_12_26_9,-1,6306,6306,-1.639716414168404,-0.36753379216247806,-0.187549949953876,-0.052446147863255785,-0.13510380209062023,-1.2721826220059258,-0.17000028380005539,0.9525848398350777,-0.29159413387042904,0.22920776374908758,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,MACD_HISTOGRAM_12_26_9,0,6306,6306,-2.1974430552881774,-0.5859360592357926,-0.3060368472165251,-0.08174868606583235,-0.22428816115069272,-1.611506996052385,-0.19019482019980063,0.9638439581351094,-0.41272244306877903,0.2561096191824182,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,rsi_change_5,-20,6306,6306,-0.06663470815743804,-0.45527324054933194,-0.4241664138418635,-0.9654255171441157,0.5412591033022522,0.3886385323918939,0.039686030962961645,0.967649857278782,0.450275504261656,1.1585971712336771,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,rsi_change_5,-10,6306,6306,-0.06168770012820578,0.25016832416608736,-0.20036037102235227,-0.13248547830108492,-0.06787489272126734,-0.31185602429429315,-0.03186529579768493,0.9771646051379638,-0.21285918393127806,0.6825559468121947,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,rsi_change_5,-5,6306,6306,-2.903424865607308,-0.8867080360362986,-2.5476138357610587,-1.2899963801090948,-1.257617455651964,-2.0167168295710094,-0.21350710671357465,0.926419283222328,-1.587701875824443,0.7872706036584098,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,rsi_change_5,-3,6306,6306,-3.16651858448295,-1.1659358560846143,-3.0393555761506157,-1.5082254609939234,-1.5311301151566923,-2.000582728398336,-0.21515623724198432,0.9097684744687599,-1.6934673838539767,0.8464870559038389,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,rsi_change_5,-1,6306,6306,-5.296553038673855,-2.258518870653335,-4.857579546283642,-2.384264411769628,-2.4733151345140136,-3.03803416802052,-0.3246262876860083,0.8652077386615923,-2.631929756129252,0.8663265817856579,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,rsi_change_5,0,6306,6306,-8.072790658862102,-3.762997436423542,-7.623389556805563,-4.037212724304553,-3.5861768325010104,-4.30979322243856,-0.4776204285640048,0.7982873453853475,-3.897246435152921,0.9042768954348551,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,macd_hist_change_5,-20,6306,6306,0.07610922162508277,-0.01732781491324125,-0.006392425821185743,-0.014622409053149037,0.008229983231963294,0.09343703653832403,0.01404118326521969,0.9934982556295592,0.025719899096337116,0.27526449948771514,0.5,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,MOMENTUM,macd_hist_change_5,-10,6306,6306,-0.134864707328464,0.023214398217423934,0.007601454971683873,0.010639447577253897,-0.0030379926055700245,-0.15807910554588794,-0.025818956279461677,0.9930225182366003,-0.02036046407555936,0.12879921103582553,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,macd_hist_change_5,-5,6306,6306,-0.6739839082770461,-0.07367623360733586,-0.05060721244187807,-0.014585426007230166,-0.0360217864346479,-0.6003076746697102,-0.08825322265778757,0.9888994608309548,-0.11560409850573972,0.19257474689015958,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,macd_hist_change_5,-3,6306,6306,-0.7325662366875286,-0.07419906025992973,-0.07570776874407575,-0.028807507820020027,-0.04690026092405573,-0.6583671764275989,-0.10489466821857174,0.98778940691405,-0.13072157339734483,0.1985542081649029,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,macd_hist_change_5,-1,6306,6306,-0.9020551580104921,-0.18669321746797116,-0.11678777061463827,-0.04277229986920139,-0.07401547074543688,-0.7153619405425209,-0.11723487582155419,0.9831906121154456,-0.17553335262541003,0.24537698006730396,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,MOMENTUM,macd_hist_change_5,0,6306,6306,-1.3012413375491512,-0.4114215054372523,-0.19638178531352646,-0.07246083258213057,-0.12392095273139589,-0.8898198321118989,-0.14791788853098242,0.9817633999365684,-0.2305629034819286,0.2591118956460101,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA5,-20,6306,6306,6353464.33549001,5260443.850555027,1242084.9,1056488.1,185596.7999999998,1093020.4849349828,0.05215066230021719,0.9958769425943549,373615.5025366624,0.3418193050232599,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA5,-10,6306,6306,6114225.13282588,5060167.103457025,1181424.3,1029757.6,151666.70000000007,1054058.029368855,0.055795978827223605,0.9944497304154772,348798.30459770095,0.33090996404301676,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA5,-5,6306,6306,5648100.795179195,5040855.006121155,1113741.4,1069270.2,44471.19999999995,607245.7890580399,0.029784990245139097,0.9980970504281638,124864.38224336086,0.20562412204957498,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA5,-3,6306,6306,5332689.9276244845,4983857.90212496,1048800.0,1085713.1,-36913.10000000009,348832.02549952455,0.01832233110261886,0.9974627339042181,-11165.646135552786,0.03200866124480307,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA5,-1,6306,6306,4870887.8586742785,4918725.901363781,997557.5,1070547.8,-72990.30000000005,-47838.04268950224,-0.002858467528696344,0.9963526799873136,-146579.9095521206,3.064086683134439,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA5,0,6306,6306,4726602.871011735,4896350.191627022,985885.3,1073786.1,-87900.80000000005,-169747.32061528694,-0.010642488941769663,0.995559784332382,-151579.0595323029,0.892968790216369,0.0,0.5,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA20,-20,6306,6306,6283537.873993022,5168650.892166191,1424233.8,1268738.25,155495.55000000005,1114886.9818268316,0.06199923101069165,0.9871550903901049,402383.4796472457,0.3609186278127566,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA20,-10,6306,6306,6259462.001038693,5117766.201562004,1400800.0,1248400.0,152400.0,1141695.7994766887,0.0642639355747374,0.990802410402791,380076.21647839854,0.3329049792883634,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA20,-5,6306,6306,6147411.209150016,5135048.185926102,1352904.85,1216483.15,136421.7000000002,1012363.0232239142,0.054511834782636936,0.994291151284491,304131.51346611185,0.3004174456091766,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA20,-3,6306,6306,6024695.903766254,5115715.47408817,1318612.2,1224240.7,94371.5,908980.4296780843,0.04949545985165114,0.9949254678084364,249086.50637138356,0.27402845896208966,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA20,-1,6306,6306,5830163.295028544,5069883.7941801455,1285536.9,1233094.4,52442.5,760279.5008483985,0.04251851717646985,0.9969869965112592,178060.67843836686,0.2342042344159856,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_MA20,0,6306,6306,5740695.843030447,5044024.771194101,1259519.425,1229513.75,30005.675000000047,696671.0718363458,0.039616819297044414,0.997779892166191,147210.15107015474,0.2113051008162654,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-20,6306,6306,1.0880550543528322,1.0637190538838668,0.7807888543125502,0.7753740015776046,0.005414852734945574,0.024336000468965446,0.02293289426538352,0.9871550903901047,0.00899599220116365,0.36965779206964655,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-10,6306,6306,1.0336477761829286,1.051695601322168,0.752575041084383,0.7507628899281569,0.0018121511562261272,-0.018047825139239526,-0.017352721985237983,0.9879479860450365,-0.006002853308388234,0.3326081265790219,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-5,6306,6306,0.931071288914891,1.0655343074968655,0.7341938555741986,0.7866568156760647,-0.05246296010186613,-0.1344630185819745,-0.14858997660891035,0.9562321598477641,-0.06976421508813202,0.5188357053400576,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-3,6306,6306,0.8387248237626582,1.0333728931190735,0.6806814894338132,0.7691434642887781,-0.08846197485496488,-0.19464806935641532,-0.2283917477816897,0.9108785283856643,-0.11944299240031608,0.6136356389007226,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_RATIO_20,-1,6306,6306,0.8674541273070138,1.0228861606281354,0.6850589495541358,0.7502953341739282,-0.06523638461979242,-0.15543203332112165,-0.174555189958145,0.9348239771646051,-0.09551219276680645,0.6144949063973114,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,VOLUME_RATIO_20,0,6306,6306,1.0014036424776522,1.069397665405418,0.7779661277170948,0.798513605794571,-0.020547478077476145,-0.0679940229277658,-0.07448954324669144,0.976371709483032,-0.02731701435974654,0.40175611301550834,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-20,6306,6306,1.0162008225614934,1.0099478893892604,0.9023559672795619,0.902787155620675,-0.000431188341113109,0.006252933172232966,0.011855557908959674,0.9733587059942912,0.004486284253342965,0.7174687670204032,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-10,6306,6306,0.9951394465633904,0.9962373614766679,0.8800993121263101,0.8781639327679636,0.001935379358346534,-0.0010979149132774868,-0.002056230882012452,0.9760545512210593,0.0005005341352167791,0.45589519658002337,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-5,6306,6306,0.9410002618574252,1.0046383330141753,0.8614955940043858,0.8930331315828386,-0.03153753757845279,-0.06363807115675002,-0.1295730387909387,0.9582936885505869,-0.040471399648136286,0.635962072898929,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-3,6306,6306,0.9071725803308267,1.0180765144380541,0.8466978295739843,0.9059284693238956,-0.059230639749911274,-0.11090393410722743,-0.23457545225251678,0.9205518553758326,-0.0809447365612741,0.7298635275013121,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_ratio_5_to_20,-1,6306,6306,0.880249835876872,1.015616166476621,0.8185213941539526,0.9122811334246934,-0.09375973927074077,-0.135366330599749,-0.2930355165064414,0.8967649857278784,-0.10625847649142062,0.784969763312899,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_ratio_5_to_20,0,6306,6306,0.8892562358335665,1.0170233144352132,0.8257497449384739,0.9166219590535211,-0.0908722141150472,-0.1277670786016467,-0.27621339962270947,0.9034253092293058,-0.09969067717907942,0.7802532410551224,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_expansion_state,-20,6306,6306,0.3560101490643831,0.3464954012052014,0.0,0.0,0.0,0.009514747859181716,0.019932933304723833,0.9904852521408183,0.01189060642092743,1.249702734839475,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,volume_expansion_state,-10,6306,6306,0.33523628290516966,0.338883602917856,0.0,0.0,0.0,-0.0036473200126863614,-0.007715896606296656,0.9963526799873137,-0.004558065794688815,1.2497027348394532,0.5,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_expansion_state,-5,6306,6306,0.30589914367269266,0.35632730732635587,0.0,0.0,0.0,-0.050428163653663205,-0.10730817332698006,0.9495718363463368,-0.06302021403091562,1.2497027348394771,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_expansion_state,-3,6306,6306,0.2527751347922613,0.3436409768474469,0.0,0.0,0.0,-0.09086584205518555,-0.19961315466874124,0.9091341579448144,-0.11355529131985734,1.249702734839477,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_expansion_state,-1,6306,6306,0.27291468442752936,0.3326990168093879,0.0,0.0,0.0,-0.05978433238185854,-0.13039141676811236,0.9402156676181415,-0.07471264367816091,1.249702734839477,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_expansion_state,0,6306,6306,0.34808119251506503,0.36267047256581036,0.0,0.0,0.0,-0.014589280050745335,-0.03048506105101779,0.9854107199492548,-0.018232263178755426,1.249702734839474,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_contraction_state,-20,6306,6306,0.6438312718046305,0.6535045987947986,1.0,1.0,0.0,-0.009673326990168096,-0.020264134075499977,0.9903266730098319,-0.012088783194609598,1.2497027348394771,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T10_GE_3,VOLUME_PARTICIPATION,volume_contraction_state,-10,6306,6306,0.6647637170948303,0.661116397082144,1.0,1.0,0.0,0.003647320012686306,0.007715896606296538,0.9963526799873137,0.00455806579468887,1.2497027348394874,0.5,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLUME_PARTICIPATION,volume_contraction_state,-5,6306,6306,0.6941008563273073,0.6435141135426578,1.0,1.0,0.0,0.050586742784649585,0.10764007118445469,0.9494132572153504,0.06321839080459768,1.2497027348394754,1.0,1.0,PROMISING_DISCOVERY_SIGNAL,bounded_effect_requires_confirmatory_research,False
T10_GE_3,VOLUME_PARTICIPATION,volume_contraction_state,-3,6306,6306,0.7472248652077387,0.6563590231525531,1.0,1.0,0.0,0.09086584205518555,0.19961315466874124,0.9091341579448144,0.11355529131985731,1.2497027348394765,1.0,1.0,PROMISING_DISCOVERY_SIGNAL,bounded_effect_requires_confirmatory_research,False
T10_GE_3,VOLUME_PARTICIPATION,volume_contraction_state,-1,6306,6306,0.7270853155724707,0.6673009831906122,1.0,1.0,0.0,0.05978433238185854,0.13039141676811236,0.9402156676181415,0.07471264367816088,1.2497027348394765,1.0,1.0,PROMISING_DISCOVERY_SIGNAL,bounded_effect_requires_confirmatory_research,False
T10_GE_3,VOLUME_PARTICIPATION,volume_contraction_state,0,6306,6306,0.651918807484935,0.6373295274341897,1.0,1.0,0.0,0.014589280050745335,0.03048506105101779,0.9854107199492548,0.01823226317875548,1.2497027348394778,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T10_GE_3,VOLATILITY_COMPRESSION,true_range_pct,-20,6306,6306,0.04035660496399288,0.03811986543027907,0.03206412825651297,0.03064825114324557,0.0014158771132673983,0.0022367395337138107,0.08545802026852328,0.9611481129083415,0.0022971821381599714,1.0270226387718036,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
