cohort,event_semantics,observation_window,horizon,inference_role,comparison_purpose,evidence_as_of_rule,uses_d0_evidence,anti_leakage_status,N,outcome_n,matured_n,instrument_count,topic_count,date_count,event_count,pair_count,endpoint_mean,endpoint_median,endpoint_trimmed5_mean,positive_endpoint_rate,mfe_mean,mfe_median,mae_mean,mae_median,mae_le_minus5_rate,mfe_ge_5_rate,barrier_5_up_first_rate,barrier_5_down_first_rate,barrier_5_same_session_unknown_rate,barrier_10_up_first_rate,barrier_10_down_first_rate,barrier_10_same_session_unknown_rate,baseline_N,sample_retained_pct,opportunities_removed,delta_endpoint_mean,delta_endpoint_median,delta_mae_mean,delta_mae_median,small_sample_flag
LEGACY5,CANDIDATE_ONSET,D-2,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,4,4,4,4,4,4,4,0,0.15600956665154345,0.15640614340763687,0.15600956665154345,1.0,0.21753845622180823,0.24457012740380182,-0.003900599251225036,-0.011067168169330899,0.0,1.0,,,,,,,755,0.005298013245033113,751,0.12136101535179013,0.14624140755305887,0.05536799029639113,0.036841604783161085,YES
LEGACY5,CANDIDATE_ONSET,D-2,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,4,4,4,4,4,4,4,0,0.1688567152373906,0.1723999323009224,0.1688567152373906,1.0,0.3275422527290216,0.2460861470762461,-0.003900599251225036,-0.011067168169330899,0.0,1.0,,,,,,,755,0.005298013245033113,751,0.11100345087747607,0.14312412336409652,0.08171762997690683,0.054970567679725704,YES
LEGACY5,CANDIDATE_ONSET,D-1,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,2,2,2,2,1,1,1,0,-0.02128149911216895,-0.02128149911216895,-0.02128149911216895,0.5,0.08095507952699384,0.08095507952699384,-0.08853753447429068,-0.08853753447429068,0.5,0.5,,,,,,,755,0.0026490066225165563,753,-0.05593005041192227,-0.03144623496674695,-0.029268944926674506,-0.040628761521798694,YES
LEGACY5,CANDIDATE_ONSET,D-1,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,2,2,2,2,1,1,1,0,0.11312478748724923,0.11312478748724923,0.11312478748724923,1.0,0.1955192867127583,0.1955192867127583,-0.08853753447429068,-0.08853753447429068,0.5,1.0,,,,,,,755,0.0026490066225165563,753,0.055271523127334694,0.08384897855042335,-0.0029193052461588126,-0.022499798625234074,YES
LEGACY5,CANDIDATE_ONSET,D0,5,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,11,11,11,11,9,7,9,0,-0.007913063944112111,-0.01020408163265306,-0.007913063944112111,0.2727272727272727,0.06982983756128616,0.05263157894736842,-0.059370859104390335,-0.05764411027568922,0.5454545454545454,0.5454545454545454,,,,,,,755,0.01456953642384106,744,-0.04256161524386543,-0.020368817487231065,-0.00010226955677416355,-0.009735337323197236,YES
LEGACY5,CANDIDATE_ONSET,D0,10,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,11,11,11,11,9,7,9,0,0.01716091648431178,-0.00796812749003984,0.01716091648431178,0.45454545454545453,0.11157105713178955,0.05976095617529881,-0.08750615404071248,-0.08630952380952381,0.7272727272727273,0.6363636363636364,,,,,,,755,0.01456953642384106,744,-0.04069234787560276,-0.03724393642686573,-0.001887924812580613,-0.020271787960467205,YES
LEGACY5,CONFIRMED_TRANSITION,D-3,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,0,0.031591737545565005,0.031591737545565005,0.031591737545565005,1.0,0.08748481166464156,0.08748481166464156,-0.007290400972053463,-0.007290400972053463,0.0,1.0,,,,,,,755,0.0013245033112582781,754,-0.0030568137541883145,0.021427001690987,0.05197818857556271,0.04061837198043852,YES
LEGACY5,CONFIRMED_TRANSITION,D-3,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,0,0.06561360874848117,0.06561360874848117,0.06561360874848117,1.0,0.08748481166464156,0.08748481166464156,-0.007290400972053463,-0.007290400972053463,0.0,1.0,,,,,,,755,0.0013245033112582781,754,0.007760344388566633,0.03633779981165529,0.0783278282560784,0.05874733487700314,YES
LEGACY5,CONFIRMED_TRANSITION,D-2,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,2,2,2,2,2,1,2,0,-0.05131179011358183,-0.05131179011358183,-0.05131179011358183,0.5,0.07088865781474964,0.07088865781474964,-0.1307390817469205,-0.1307390817469205,1.0,1.0,,,,,,,755,0.0026490066225165563,753,-0.08596034141333514,-0.061476525968159834,-0.07147049219930433,-0.08283030879442851,YES
LEGACY5,CONFIRMED_TRANSITION,D-2,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,2,2,2,2,2,1,2,0,0.03041513357862742,0.03041513357862742,0.03041513357862742,0.5,0.17051271796512557,0.17051271796512557,-0.1482162853943369,-0.1482162853943369,1.0,1.0,,,,,,,755,0.0026490066225165563,753,-0.027438130781287116,0.0011393246418015361,-0.06259805616620503,-0.0821785495452803,YES
LEGACY5,CONFIRMED_TRANSITION,D-1,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,5,5,5,5,3,3,3,0,0.03520618398382067,-0.01020408163265306,0.03520618398382067,0.4,0.1691925032845309,0.12138728323699421,-0.0655643146937925,-0.0326530612244898,0.4,0.8,,,,,,,755,0.006622516556291391,750,0.0005576326840673537,-0.020368817487231065,-0.006295725146176323,0.015255711728002185,YES
LEGACY5,CONFIRMED_TRANSITION,D-1,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,5,5,5,5,3,3,3,0,0.1816100923830173,0.1791907514450867,0.1816100923830173,1.0,0.3013173987572619,0.24855491329479767,-0.06911881706346075,-0.0326530612244898,0.4,1.0,,,,,,,755,0.006622516556291391,750,0.12375682802310278,0.14991494250826082,0.016499412164671115,0.033384674624566804,YES
LEGACY5,CONFIRMED_TRANSITION,D0,5,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,15,15,15,15,10,9,10,0,-0.004439895814498604,-0.019083969465648856,-0.004439895814498604,0.3333333333333333,0.08943190767612076,0.09923664122137404,-0.06370151488931022,-0.06950672645739911,0.6,0.7333333333333333,,,,,,,755,0.019867549668874173,740,-0.039088447114251926,-0.02924870532022686,-0.004432925341694052,-0.021597953504907126,YES
LEGACY5,CONFIRMED_TRANSITION,D0,10,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,15,15,15,15,10,9,10,0,0.06636340497892121,0.022546419098143235,0.06636340497892121,0.5333333333333333,0.17519004056308987,0.16964285714285715,-0.07122829972215554,-0.07268170426065163,0.6666666666666666,0.8,,,,,,,755,0.019867549668874173,740,0.008510140619006672,-0.00672938983868265,0.014389929505976326,-0.006643968411595022,YES
LEGACY5,REFERENCE,ESTABLISHED_MAIN_RISE,5,REFERENCE,Prior-口徑/reference only,reference-only,NO,REFERENCE_ONLY,130,128,128,96,40,62,0,0,0.051438195622862795,0.033380599606435926,0.04839572926720392,0.59375,0.15270006830412838,0.12057173595635134,-0.06147679004449005,-0.0400494567341059,0.4609375,0.7578125,,,,,,,755,0.17218543046357615,625,0.016789644323109476,0.023215863751857923,-0.002208200496873876,0.007859316218386085,NO
LEGACY5,REFERENCE,ESTABLISHED_MAIN_RISE,10,REFERENCE,Prior-口徑/reference only,reference-only,NO,REFERENCE_ONLY,130,126,126,96,40,62,0,0,0.08145706342044177,0.06354934001420932,0.07441065432440921,0.6349206349206349,0.23154046782662258,0.18784650538787162,-0.09344229387225152,-0.05652063813623702,0.5476190476190477,0.8174603174603174,,,,,,,755,0.17218543046357615,625,0.023603799060527238,0.03427353107738344,-0.007824064644119652,0.009517097712819583,NO
LEGACY5,REFERENCE,NON_MAIN_RISE_BASELINE,5,BASELINE,Prior-口徑/reference only,reference-only,NO,REFERENCE_ONLY,289,284,284,169,57,92,0,0,0.028039658595232376,0.004743033584483077,0.02172556222648414,0.5246478873239436,0.11350591968598958,0.07920842547718754,-0.05985244833280247,-0.0481661511268228,0.4894366197183099,0.6830985915492958,,,,,,,755,0.3827814569536424,466,-0.006608892704520943,-0.005421702270094926,-0.0005838587851862975,-0.0002573781743308162,NO
LEGACY5,REFERENCE,NON_MAIN_RISE_BASELINE,10,BASELINE,Prior-口徑/reference only,reference-only,NO,REFERENCE_ONLY,289,283,283,169,57,92,0,0,0.04210401851475986,0.01800720288115246,0.03581304616088385,0.5547703180212014,0.16877576941484732,0.12280701754385964,-0.08660907654072368,-0.0660377358490566,0.5971731448763251,0.8021201413427562,,,,,,,755,0.3827814569536424,466,-0.015749245845154677,-0.011268606055673425,-0.0009908473125918166,0.0,NO
LEGACY5,REFERENCE,TECHNICAL_ALONE_BASELINE,5,TECHNICAL_ALONE_BASELINE,Technical signal alone,reference-only,NO,REFERENCE_ONLY,755,744,744,386,74,110,0,0,0.03464855129975332,0.010164735854578003,0.028832992554630583,0.5416666666666666,0.12415104501579657,0.0914982977060892,-0.05926858954761617,-0.04790877295249198,0.48655913978494625,0.7083333333333334,,,,,,,755,1.0,0,0.0,0.0,0.0,0.0,NO
LEGACY5,REFERENCE,TECHNICAL_ALONE_BASELINE,10,TECHNICAL_ALONE_BASELINE,Technical signal alone,reference-only,NO,REFERENCE_ONLY,755,737,737,386,74,110,0,0,0.05785326435991454,0.029275808936825885,0.04999941705313311,0.5834464043419267,0.18721401590167475,0.139186295503212,-0.08561822922813186,-0.0660377358490566,0.5915875169606513,0.8005427408412483,,,,,,,755,1.0,0,0.0,0.0,0.0,0.0,NO
BOTH_SAME_SESSION,CANDIDATE_ONSET,D-3,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CANDIDATE_ONSET,D-3,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CANDIDATE_ONSET,D-2,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,2,2,2,1,1,1,1,1,0.16759776536312845,0.16759776536312845,0.16759776536312845,1.0,0.22346368715083798,0.22346368715083798,-0.020484171322160166,-0.020484171322160166,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,316,0.006329113924050633,314,0.12342386483809384,0.1432499535478337,0.031921911384902205,0.02571148085175284,YES
BOTH_SAME_SESSION,CANDIDATE_ONSET,D-2,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,2,2,2,1,1,1,1,1,0.1005586592178771,0.1005586592178771,0.1005586592178771,1.0,0.22346368715083798,0.22346368715083798,-0.020484171322160166,-0.020484171322160166,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,316,0.006329113924050633,314,0.019746157348337262,0.044837360686844054,0.05551621595090951,0.03799536084158252,YES
BOTH_SAME_SESSION,CANDIDATE_ONSET,D-1,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CANDIDATE_ONSET,D-1,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CANDIDATE_ONSET,D0,5,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,4,4,4,2,2,2,2,2,-0.015072728550347816,-0.015072728550347803,-0.015072728550347816,0.5,0.05435317265125429,0.054353172651254306,-0.04907127632164522,-0.04907127632164521,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,316,0.012658227848101266,312,-0.05924662907538244,-0.039420540365642534,0.0033348063854171453,-0.0028756241477322017,YES
BOTH_SAME_SESSION,CANDIDATE_ONSET,D0,10,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,4,4,4,2,2,2,2,2,0.02037804792354719,0.020378047923547186,0.02037804792354719,0.5,0.11198557140514834,0.11198557140514834,-0.056590073314126424,-0.05659007331412641,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,316,0.012658227848101266,312,-0.060434453945992644,-0.03534325060748586,0.019410313958943257,0.0018894588496162767,YES
BOTH_SAME_SESSION,CONFIRMED_TRANSITION,D-3,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CONFIRMED_TRANSITION,D-3,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CONFIRMED_TRANSITION,D-2,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CONFIRMED_TRANSITION,D-2,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CONFIRMED_TRANSITION,D-1,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CONFIRMED_TRANSITION,D-1,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,316,0.0,316,,,,,YES
BOTH_SAME_SESSION,CONFIRMED_TRANSITION,D0,5,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,10,10,10,5,5,5,5,5,-0.010770487978762563,0.012461059190031154,-0.010770487978762563,0.6,0.08056479847226641,0.05607476635514019,-0.03987160776755364,-0.04049844236760125,0.4,0.8,0.8,0.2,0.0,0.2,0.4,0.0,316,0.03164556962025317,306,-0.05494438850379718,-0.011886752625263581,0.012534474939508725,0.005697209806311755,YES
BOTH_SAME_SESSION,CONFIRMED_TRANSITION,D0,10,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,10,10,10,5,5,5,5,5,0.06382398827706195,0.0701530612244898,0.06382398827706195,0.6,0.1495736403267652,0.1713395638629283,-0.04287912656454612,-0.04049844236760125,0.4,0.8,0.8,0.2,0.0,0.6,0.4,0.0,316,0.03164556962025317,306,-0.016988513592477883,0.014431762693456758,0.03312126070852356,0.017981089796141436,YES
BOTH_SAME_SESSION,REFERENCE,ESTABLISHED_MAIN_RISE,5,REFERENCE,Prior-口徑/reference only,reference-only,NO,REFERENCE_ONLY,60,58,58,27,19,24,0,30,0.07760448404506252,0.047097480832420546,0.07425974828536146,0.7241379310344828,0.16408354507509856,0.1490847297933912,-0.04510628528695304,-0.03051181102362202,0.4482758620689655,0.7931034482758621,0.6,0.3,0.1,0.5,0.43333333333333335,0.0,316,0.189873417721519,256,0.0334305835200279,0.02274966901712581,0.007299797420109326,0.015683841150290985,NO
BOTH_SAME_SESSION,REFERENCE,ESTABLISHED_MAIN_RISE,10,REFERENCE,Prior-口徑/reference only,reference-only,NO,REFERENCE_ONLY,60,58,58,27,19,24,0,30,0.15051729806096012,0.11007462686567163,0.13712598338425427,0.7241379310344828,0.26472179333643386,0.20306513409961682,-0.06574860912356885,-0.04928806133625409,0.4827586206896552,0.896551724137931,0.6,0.3,0.1,0.5,0.43333333333333335,0.0,316,0.189873417721519,256,0.06970479619142028,0.05435332833463858,0.010251778149500831,0.009191470827488599,NO
BOTH_SAME_SESSION,REFERENCE,NON_MAIN_RISE_BASELINE,5,BASELINE,Prior-口徑/reference only,reference-only,NO,REFERENCE_ONLY,104,101,101,43,35,38,0,52,0.007643785112401181,0.003095975232198178,0.007607575733554505,0.5148514851485149,0.09789834616101596,0.09448818897637795,-0.06408808232251181,-0.053125,0.5148514851485149,0.6534653465346535,0.5384615384615384,0.36538461538461536,0.019230769230769232,0.28846153846153844,0.4807692307692308,0.0,316,0.3291139240506329,212,-0.03653011541263344,-0.021251836583096557,-0.011681999615449447,-0.006929347826086993,NO
BOTH_SAME_SESSION,REFERENCE,NON_MAIN_RISE_BASELINE,10,BASELINE,Prior-口徑/reference only,reference-only,NO,REFERENCE_ONLY,104,101,101,43,35,38,0,52,0.028238737177613424,0.026315789473684292,0.02809697293355966,0.594059405940594,0.15105020773712965,0.12280701754385959,-0.09052352201788394,-0.065625,0.5841584158415841,0.8217821782178217,0.5961538461538461,0.36538461538461536,0.019230769230769232,0.36538461538461536,0.5,0.0,316,0.3291139240506329,212,-0.052573764691926414,-0.029405509057348754,-0.014523134744814259,-0.007145467836257316,NO
BOTH_SAME_SESSION,REFERENCE,TECHNICAL_ALONE_BASELINE,5,TECHNICAL_ALONE_BASELINE,Technical signal alone,reference-only,NO,REFERENCE_ONLY,316,306,306,134,53,71,0,158,0.04417390052503462,0.024347811815294735,0.03655450896271258,0.6045751633986928,0.12402728564862658,0.09679663375072103,-0.05240608270706237,-0.046195652173913006,0.47058823529411764,0.7091503267973857,0.5886075949367089,0.310126582278481,0.0379746835443038,0.36075949367088606,0.44936708860759494,0.0,316,1.0,0,0.0,0.0,0.0,0.0,NO
BOTH_SAME_SESSION,REFERENCE,TECHNICAL_ALONE_BASELINE,10,TECHNICAL_ALONE_BASELINE,Technical signal alone,reference-only,NO,REFERENCE_ONLY,316,306,306,134,53,71,0,158,0.08081250186953984,0.055721298531033046,0.06786571572664074,0.6503267973856209,0.19795875552338235,0.1629228855721393,-0.07600038727306968,-0.05847953216374269,0.545751633986928,0.8235294117647058,0.6265822784810127,0.3227848101265823,0.0379746835443038,0.43037974683544306,0.4810126582278481,0.0,316,1.0,0,0.0,0.0,0.0,0.0,NO
BOTH_WITHIN_1_SENSITIVITY,CANDIDATE_ONSET,D-3,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,1,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,1.0,0.09927007299270073,0.09927007299270073,-0.016058394160583942,-0.016058394160583942,0.0,1.0,,,,,,,499,0.002004008016032064,498,-0.04361277446649037,-0.0233520709231759,0.033665695782191765,0.025680862517697117,YES
BOTH_WITHIN_1_SENSITIVITY,CANDIDATE_ONSET,D-3,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,1,-0.00145985401459854,-0.00145985401459854,-0.00145985401459854,0.0,0.09927007299270073,0.09927007299270073,-0.017518248175182483,-0.017518248175182483,0.0,1.0,,,,,,,499,0.002004008016032064,498,-0.09182244823288009,-0.060719113273857844,0.05386708281459228,0.03764619154635386,YES
BOTH_WITHIN_1_SENSITIVITY,CANDIDATE_ONSET,D-2,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,4,4,4,3,3,3,3,3,0.06533734422002577,0.09020913909182063,0.06533734422002577,0.75,0.12135577519935062,0.1416463734899489,-0.043387384806379235,-0.02519935061834505,0.25,0.75,0.5,0.5,0.0,0.5,0.5,0.0,499,0.008016032064128256,495,0.014425299680542701,0.05955779809565203,0.0063367051363964755,0.016539906059936008,YES
BOTH_WITHIN_1_SENSITIVITY,CANDIDATE_ONSET,D-2,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,4,4,4,3,3,3,3,3,0.07662120995081889,0.1005586592178771,0.07662120995081889,0.75,0.16302244186601728,0.22346368715083798,-0.043387384806379235,-0.02519935061834505,0.25,0.75,0.5,0.5,0.0,0.5,0.5,0.0,499,0.008016032064128256,495,-0.013741384267462659,0.0412993999586178,0.027997946183395524,0.02996508910319129,YES
BOTH_WITHIN_1_SENSITIVITY,CANDIDATE_ONSET,D-1,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,1,-0.025423728813559365,-0.025423728813559365,-0.025423728813559365,0.0,0.05084745762711851,0.05084745762711851,-0.025423728813559365,-0.025423728813559365,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,499,0.002004008016032064,498,-0.07633577335304242,-0.05607506980972796,0.024300361129216345,0.016315527864721693,YES
BOTH_WITHIN_1_SENSITIVITY,CANDIDATE_ONSET,D-1,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,1,0.1271186440677965,0.1271186440677965,0.1271186440677965,1.0,0.2161016949152541,0.2161016949152541,-0.025423728813559365,-0.025423728813559365,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,499,0.002004008016032064,498,0.036756049849514943,0.06785938480853719,0.045961602176215394,0.029740710907976975,YES
BOTH_WITHIN_1_SENSITIVITY,CANDIDATE_ONSET,D0,5,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,5,5,5,3,3,2,3,3,-0.014098999166808865,-0.01020408163265306,-0.014098999166808865,0.4,0.08511519118222792,0.056074766355140186,-0.04578763330221414,-0.04049844236760125,0.4,1.0,1.0,0.0,0.0,0.0,0.5,0.0,499,0.01002004008016032,494,-0.06501104370629193,-0.04085542262882166,0.003936456640561574,0.001240814310679808,YES
BOTH_WITHIN_1_SENSITIVITY,CANDIDATE_ONSET,D0,10,CONTEMPORANEOUS_TRANSITION_CONDITIONED,Technical Signal + transition context,D0 separately reported; contemporaneous transition conditioned,YES,D0_SEPARATE_NOT_PREDICTIVE,5,5,5,3,3,2,3,3,0.08569019344087857,0.1059190031152648,0.08569019344087857,0.6,0.17122111018534317,0.17133956386292826,-0.051802670896199096,-0.04049844236760125,0.4,1.0,1.0,0.0,0.0,0.5,0.5,0.0,499,0.01002004008016032,494,-0.004672400777402982,0.04665974385600549,0.019582660093575663,0.01466599735393509,YES
BOTH_WITHIN_1_SENSITIVITY,CONFIRMED_TRANSITION,D-3,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,1,-0.08666666666666667,-0.08666666666666667,-0.08666666666666667,0.0,-0.021333333333333315,-0.021333333333333315,-0.10266666666666668,-0.10266666666666668,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,499,0.002004008016032064,498,-0.13757871120614973,-0.11731800766283526,-0.05294257672389097,-0.060927409988385625,YES
BOTH_WITHIN_1_SENSITIVITY,CONFIRMED_TRANSITION,D-3,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,1,-0.08266666666666667,-0.08266666666666667,-0.08266666666666667,0.0,-0.021333333333333315,-0.021333333333333315,-0.10266666666666668,-0.10266666666666668,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,499,0.002004008016032064,498,-0.17302926088494822,-0.14192592592592596,-0.031281335676891925,-0.047502226945130344,YES
BOTH_WITHIN_1_SENSITIVITY,CONFIRMED_TRANSITION,D-2,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,499,0.0,499,,,,,YES
BOTH_WITHIN_1_SENSITIVITY,CONFIRMED_TRANSITION,D-2,10,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,499,0.0,499,,,,,YES
BOTH_WITHIN_1_SENSITIVITY,CONFIRMED_TRANSITION,D-1,5,PRIMARY_PRETRANSITION,Technical Signal + transition context,signal-date-only; D-3/D-2/D-1 exclude all later transition evidence,NO,PASS_D0_SEPARATED,1,1,1,1,1,1,1,1,-0.01020408163265306,-0.01020408163265306,-0.01020408163265306,0.0,0.20816326530612245,0.20816326530612245,-0.0326530612244898,-0.0326530612244898,0.0,1.0,,,,,,,499,0.002004008016032064,498,-0.061116126172136125,-0.04085542262882166,0.017071028718285912,0.00908619545379126,YES
