instrument_identity,stock_code,market,identity_source,identity_authority_state,listing_status,technical_result_status,technical_eligibility,qualification_run_state,required_warmup_availability,ma60_calculable,continuity_state,event_lookup_state,pit_state,availability_reason
TPE:8046,8046,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8048,8048,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8054,8054,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8064,8064,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8069,8069,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8071,8071,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8074,8074,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8076,8076,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8088,8088,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8091,8091,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8092,8092,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8096,8096,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8104,8104,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8112,8112,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8150,8150,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8182,8182,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8210,8210,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8222,8222,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8240,8240,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8255,8255,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8261,8261,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8271,8271,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8277,8277,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8299,8299,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8358,8358,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8374,8374,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8383,8383,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:8996,8996,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:9958,9958,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:6426,6426,TPE,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:6588,6588,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:8111,8111,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:4903,4903,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:6530,6530,TWO,tw-reference-v1,CANONICAL_507_ONLY,REFERENCE_ONLY,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1101,1101,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1301,1301,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1402,1402,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1477,1477,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1515,1515,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:1569,1569,TWO,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:1586,1586,TWO,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1709,1709,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1717,1717,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1718,1718,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1736,1736,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1809,1809,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:1909,1909,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:2070,2070,TWO,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2101,2101,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2208,2208,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2231,2231,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2328,2328,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2329,2329,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2331,2331,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2349,2349,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2354,2354,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2371,2371,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2436,2436,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2601,2601,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2603,2603,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2605,2605,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2606,2606,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2609,2609,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2610,2610,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2611,2611,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2613,2613,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2615,2615,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2617,2617,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2636,2636,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:2641,2641,TWO,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2646,2646,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:2851,2851,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:3036,3036,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:3088,3088,TWO,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:3227,3227,TWO,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TWO:3230,3230,TWO,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
TPE:3312,3312,TPE,OWNER_EXPANSION_20260819,EXPANSION_CANDIDATE_NOT_CANONICAL,active,UNAVAILABLE,UNAVAILABLE,NOT_RUN_SOURCE_CONTRACT_BLOCKED,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,SOURCE_CONTRACT_NOT_CANONICAL_FOR_603_UNIVERSE
